period,policy,net_return_pct,gross_return_pct,max_drawdown_pct,sharpe,sortino,turnover,direct_costs,average_exposure,cash_utilization,completed_trades,average_holding_period,capacity_blocks,expired_queued_opportunities,top_1_signal_date_profit_share,top_5_signal_date_profit_share,top_10_signal_date_profit_share,top_strategy_profit_share,top_sector_profit_share,result_hash
FOLD_2,R0_455003,50.63313240999763,57.005771518151846,-12.622429933587542,1.6549075251371963,2.7433883774070793,41.19060665911729,63726.391081542235,826668.859243268,0.6464189178708656,250,10.996,333,11139,0.08969943132154051,0.22264506100901646,0.338157840442612,0.48328584237437017,1.0,26fb4e485c5a403d3ff83cd31fd815d0aabad7093662221b2aa0e9b8a1c35465
FOLD_2,R0_480017,-12.836559533669533,-7.871899130792038,-30.963516438258452,-0.5210845304189636,-0.6721003084089098,39.08390940102569,49646.60402877489,677905.6449562144,0.6469382157842604,231,11.238095238095237,332,11157,0.05217830997316283,0.21971697486001385,0.3572147398160705,0.6132368198723926,1.0,5b86a349a7055c1d531bc885a0a9827e9eec579e657e8f96fab4762a98bf32c4
FOLD_2,R0_505027,6.378782543101047,12.423478833333345,-19.39446618983276,0.3241613543744785,0.44301571432893266,43.899088577027925,60446.96290232315,734258.6630492423,0.6431644081855844,261,10.471264367816092,333,11128,0.0558668833385635,0.20496714428959675,0.3291427506798515,0.4899086566204424,0.9999999999999999,b3cacc83cd0be9c938f5b35c46388b6ba4d64ae0ceb9c31fa8f1e17c746fa1b8
FOLD_2,R0_530017,51.085070793023334,58.174383333333445,-22.65619914275745,1.2781107301197059,2.5208895124677118,42.7331610077583,70893.12540310109,915945.2046022727,0.6531248554084638,256,10.703125,333,11134,0.2035392557407797,0.38112773049411913,0.49847787500680385,0.6417392595690561,1.0,c37b7fb3a6f18e4926a6d9fc8bd046f366af3a6c1e19c33da319ce5d3cc82286
FOLD_2,R0_555029,33.64879744593037,39.48765373333343,-22.19785792398571,1.0239090613877393,1.8184775754372622,37.78036356522429,58388.56287403054,801042.185546875,0.6218080629775312,224,10.870535714285714,333,11163,0.1920391540204448,0.3356187194859016,0.4442949292052317,0.7444753659959533,1.0,01f96018085d154ca8325ea33d13ddf66abe8ec4e4aec085d13d3ac46baea931
FOLD_2,R0_580031,49.26644889168217,55.98906881222221,-15.269387937146629,1.7214372736839483,2.5710649053196364,42.38809803126138,67226.19920540051,852345.1147143308,0.6455014602883297,253,10.723320158102768,333,11136,0.049040302649213045,0.20639553833298763,0.33351408559530643,0.5339187563198656,0.9999999999999999,e6a9501c81291ce4ef2c4bcab9957c82aa71dcfc9e5ee0d5cdb786f89a5601d5
FOLD_3,C0,32.08942300338995,38.52939830833335,-11.24639303550441,1.352375809755771,1.9065281237245555,46.745498278014246,64399.753049434206,797569.1063319088,0.7004537421918237,262,10.213740458015268,332,12516,0.04409493293248054,0.1853446232155365,0.2954799912484289,0.5707799016921095,1.0,05deab27836f1d98aac609ba40ee4dd67e1d5d7f815c08fe9b13fbd7d7ecb9b8
FOLD_3,C1,48.35554829918536,53.385698136666804,-9.922103526174142,1.9204733371373084,2.935043416732877,31.58740436252003,50301.49837481457,698901.8784188033,0.5465332376038531,227,11.515418502202643,332,12549,0.051336964818710626,0.21837182774396993,0.3370983871908215,0.9665152163000819,1.0,8510b2e324ef9b03d33c21138d028eb7ce17f2147ae10a23c80b3df054fb9fd2
FOLD_3,C2,28.717122056017818,34.51419083333342,-9.020890521449786,1.647137710272945,2.369111850056373,42.149866470818694,57970.687773155885,677496.4021699906,0.6072917612453644,272,10.0,332,12508,0.06693052905274097,0.22040535380472806,0.340199991058154,0.9081103336618037,1.0,dd2b870cd4d3a2eb08972bab2dce478c9f299cd6ef67650fe0df313540cde494
FOLD_3,R0_104729,28.549252744387378,34.35695477502749,-13.040954770594348,1.3053395572116069,1.9748922450131352,43.857441015176576,58077.020306401086,736220.0190695216,0.6785621174636166,250,10.984,332,12529,0.06521166309219366,0.23119957829352503,0.3435340677522761,0.5225156336789564,1.0,22e3d5bfdb7a9704fc79aed609c8b5596b8d13950eba38626c2d592aba6f43b1
FOLD_3,R0_130363,60.29077043364228,66.78391114285715,-11.70824496318722,2.1567957082966434,3.103154057591828,44.13420734243448,64931.40709214888,851998.5187301588,0.7017760926181147,251,10.928286852589641,332,12529,0.07444480965363333,0.18820404571380778,0.3004246827793284,0.5166352907875662,1.0,1a0049129587ca236f28764d46387f84ecaa5355a69679f225367ab613d06fbe
FOLD_3,R0_155921,41.47234388965284,48.10117198000001,-16.2288613191092,1.7090397581506604,2.430916755807893,45.779454951398485,66288.28090347159,819167.0189328111,0.6833802731005966,261,10.295019157088122,332,12518,0.048301497354105966,0.1834448006929714,0.30847765095444396,0.5528759190831338,1.0,1173674c5c655cc2e773818e0582e1cd52f805c1e2406006004f25a86c8bee18
FOLD_3,R0_181081,16.465593404621902,22.72566290000002,-13.75231885393321,0.8175573239267006,1.1251711346590905,48.75235095827204,62600.694953780985,748996.9257478632,0.7092638101002859,270,10.0,332,12508,0.050285639416162764,0.19761773047742204,0.3189440264105877,0.44531324734934774,1.0,79dcf7529b5ff90cc5755547e2b43af50c9afe5d7416e82cde3ef01aadfec786
FOLD_3,R0_205019,39.59147319245018,45.296386589108906,-11.279596484503063,1.6141964570711382,2.4783239322722697,43.81536431995081,57049.133966587244,719521.9089594088,0.6859852514651295,248,11.064516129032258,332,12532,0.08877059585385852,0.21645657432002285,0.3278107160625277,0.5500144281416924,0.9999999999999999,13f92f2a2d7a21895475f500e375319c9aae927b7058366f299ba05762d45d6e
FOLD_3,R0_230003,77.78923252340932,84.75273624999984,-8.913557460417588,2.7042588890191634,4.039267097883543,46.84629921166081,69635.03726590514,860290.9896296297,0.7063019285100178,264,10.337121212121213,332,12515,0.05825993071436034,0.19314599169868896,0.315540576811396,0.5096719897049115,1.0,9253356ad7ca9f107d85d6340923cb5f6f58f05e6df96c0be2b906eb6e44e3e3
FOLD_3,R0_256019,44.71179339505813,51.574079040000065,-11.760788762231522,1.7213042934459264,2.3955622939120613,46.34258372700549,68622.85644941946,856089.0442378914,0.6942031537571693,263,10.2319391634981,332,12516,0.03868156095870436,0.16122269080056875,0.26417144533588904,0.49106105699107483,1.0,5f4c6fffaa3288e9da7e35ef875cac094995f3462177bc7d59dafa7bd41d7bb1
FOLD_3,R0_280001,40.35739143778492,46.84035619141908,-11.387644238892936,1.566793164172856,2.2050530003241113,47.411158392690666,64829.64753634183,768224.9336232287,0.6887099971495855,270,10.0,332,12508,0.07276659837172275,0.21908030967387074,0.3251582011827894,0.6511439650889482,0.9999999999999999,702542dcf026b1e5b3ac2c07ef1e4f0a0580c2db6c921d9cde0f394e936a0991
FOLD_3,R0_305023,39.40593042829528,46.00090316666663,-15.274138675091509,1.506688231632583,2.216533867254784,47.79510965670475,65949.72738371335,778287.4710383031,0.6872424975460306,272,10.0,332,12507,0.05028839274039966,0.18210427132729365,0.3084039820601787,0.6072739567972503,1.0,29b9589225452e25b3cc5fd95e1dd791309caa7b59d1ffdd82ed2f3ac4bb41b6
FOLD_3,R0_330017,38.58487072065593,44.82036411551151,-15.226398975931755,1.5399596688791204,2.1379850897493826,47.49350383753485,62354.933948555714,728712.9960509342,0.6854054579729636,272,10.0,332,12507,0.0421973414906265,0.17222498445381643,0.2780935380865115,0.6039878766552491,1.0000000000000002,64b74b08bea2e68c614abf583177efaa6cac1ced40e9db1d27c6ec152fa5420e
FOLD_3,R0_355009,43.41061414690952,49.807772411666626,-17.064086231496944,1.6523027936701027,2.326193881894118,47.13991959756807,63971.58264757121,775327.2902018043,0.7008173957025936,267,10.0,332,12511,0.04102347010694476,0.17521739743951084,0.3075525748035747,0.5803566682198531,1.0,ef7457e9c01518600ac0d830dadfaee0a4d7ac501ca0f17a3f13f1e280838671
FOLD_3,R0_380041,34.19049413765545,40.69727168805555,-12.316009514831594,1.4552850023119193,2.0697721975071586,47.28883285378386,65067.77550400104,800149.9600823044,0.7050900681320835,263,10.216730038022813,332,12515,0.04215250687484815,0.18663335924681204,0.3086906793211143,0.45893636492254114,0.9999999999999999,e47e80eb25e882cb94b92286b1901003897e32eb72123318813ade3a59d9a138
FOLD_3,R0_405031,38.65596433049252,45.10155247029704,-18.22087358767419,1.5033387802472151,2.1237867174738794,46.71064068312745,64455.881398045276,792823.9406277444,0.6981543358653012,263,10.4106463878327,332,12516,0.04030897588751437,0.17143680481366363,0.30853634424733295,0.5485295591601623,1.0,16ae74888f32e3aa4684542b5d7556536b64d5b675bb0e5f0845fc52d72c6a8f
FOLD_3,R0_430007,47.01700691747996,53.43350492739274,-13.645073367650085,1.7885591664332654,2.6487531390848065,46.56290940119855,64164.98009912785,766532.3937871052,0.6836246347781764,267,10.205992509363297,332,12513,0.0648127059204007,0.19496998493081538,0.30438234242637574,0.4746137873155205,0.9999999999999998,71276bfa5e6e792795d4c5cf080d2fac25cb01d4d3650dd23c474c115163a3fd
FOLD_3,R0_455003,47.77882645826503,54.49250999999995,-11.7427748534779,1.8518054936359616,2.6892281471738624,48.179390222303226,67136.83541734912,797563.4064102563,0.6991290964526832,272,10.0,332,12508,0.0654166214895088,0.18690386957526053,0.2993527858836904,0.5787999360491364,1.0,a93aaf517e810b12f4477c8ee37bd9399f7a1120ad235d5960527345023bd23f
FOLD_3,R0_480017,22.652169953317227,28.785043699999967,-19.993867167564396,0.9555214988513863,1.2409871905597891,46.77993463824535,61328.73746682754,735532.4302421652,0.6858852529701607,262,10.442748091603054,332,12518,0.04152851325759903,0.17583433219954236,0.30851588038473454,0.6574629526238228,0.9999999999999999,d2e77379295cf2afd51625ac5e52acef97ce29e013d7b4f9cb1075a46ef48e83
FOLD_3,R0_505027,13.363260499984243,19.019714640000007,-17.143018563767022,0.6820303755463969,0.900618053875796,45.18547933965855,56564.54140015761,688794.6754362535,0.6774983280950969,255,10.423529411764706,332,12523,0.07969603999659845,0.2357411197771403,0.35338896091427446,0.6294013655792676,1.0,e774f7cce8268a79277fd187e67a754ab753b05405321ac57757bef85ac6c588
FOLD_3,R0_530017,27.595704073257508,33.921685999999966,-14.712122876461041,1.1162572779670965,1.5425105153616558,47.594642168635886,63259.81926742458,759203.8173504273,0.6975215236056548,267,10.217228464419476,332,12513,0.04403572126291557,0.1802672743593326,0.3062081447788189,0.5055027608766409,0.9999999999999999,59fab1a556d103d7d28b4c426fa17a27c1b55cff619b9f4b45150764adbcaba6
FOLD_3,R0_555029,40.76707821074728,47.138231579208,-13.637815459688607,1.512103178962836,2.0619415817624813,47.16066988913538,63711.53368460736,760113.2898158021,0.6874164991067249,267,10.198501872659175,332,12512,0.04320188227460102,0.16555897684383297,0.29415373644867293,0.49641130962990804,1.0,cc24f1a8fb3c9e76f42588555972b413c6e9452fcc6d29f2ca1dbc3b43adccdc
FOLD_3,R0_580031,50.34379546945238,56.92923849999993,-8.814559769602969,2.0131766233507142,2.9727614188372735,46.04250840721101,65854.43030547569,809908.6138176637,0.6875974034110071,260,10.511538461538462,332,12520,0.03936968853093057,0.1571473106222482,0.2568692052450847,0.5822771512346903,1.0,07fe3145630c4cf58c230bd6d55eb6e9ae50884423e20e8efb931c2d1ffd3d6f
